trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1592,False,"{'a': 0.01, 'e': 0.9776043094872281}",25,20,8.200967905662456,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.01, 'e': 0.9754509502241023}",30,0,34.99855373872838,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1594,False,"{'a': 0.01, 'e': 0.9732000466788273}",20,0,25.069585760686863,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.01, 'e': 0.9708518239398812}",25,0,23.4142280451329,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1596,False,"{'a': 0.01, 'e': 0.968406516827582}",25,0,22.64925157296488,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1597,False,"{'a': 0.01, 'e': 0.965864369870603}",25,1,26.278328572279847,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.01, 'e': 0.963225637281521}",20,3,22.509128007070508,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.01, 'e': 0.9604905829313963}",20,0,15.809122876638922,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1600,False,"{'a': 0.01, 'e': 0.9576594803233847}",20,0,27.845302221471538,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1601,False,"{'a': 0.01, 'e': 0.954732612565387}",20,0,19.438772823856162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1602,False,"{'a': 0.01, 'e': 0.9517102723417418}",20,16,7.411473294797487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.01, 'e': 0.9485927618839505}",20,13,9.919816171027854,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.01, 'e': 0.9453803929404633}",25,0,28.969969238432036,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1605,False,"{'a': 0.01, 'e': 0.9420734867454952}",20,0,24.191942706064594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1606,False,"{'a': 0.01, 'e': 0.9386723739869125}",20,0,18.078870526273253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1607,False,"{'a': 0.01, 'e': 0.9351773947731541}",20,0,22.636469054953775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1608,False,"{'a': 0.01, 'e': 0.9315888985992303}",25,0,23.244120939290823,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1609,False,"{'a': 0.01, 'e': 0.9279072443117695}",25,0,22.240685781548855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1610,False,"{'a': 0.01, 'e': 0.9241328000731296}",25,0,29.72784805485529,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1611,False,"{'a': 0.01, 'e': 0.9202659433245918}",30,0,35.330791019115196,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1612,False,"{'a': 0.01, 'e': 0.9163070607486059}",25,0,29.803002083962753,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1613,False,"{'a': 0.01, 'e': 0.9122565482301332}",25,0,34.37192684018323,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1614,False,"{'a': 0.01, 'e': 0.9081148108170474}",30,0,31.51683068641481,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1615,False,"{'a': 0.01, 'e': 0.9038822626796411}",20,0,29.030177577976037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1616,False,"{'a': 0.01, 'e': 0.8995593270691981}",25,0,28.59593078748396,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1617,False,"{'a': 0.01, 'e': 0.8951464362756784}",25,0,23.565956626857254,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1618,False,"{'a': 0.01, 'e': 0.8906440315844856}",20,0,24.065501824360986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1619,False,"{'a': 0.01, 'e': 0.8860525632323336}",20,0,24.331406161247074,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1620,False,"{'a': 0.01, 'e': 0.8813724903622346}",20,0,17.2801032935475,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1621,False,"{'a': 0.01, 'e': 0.8766042809775725}",25,13,16.957004844764477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.01, 'e': 0.8717484118953155}",25,9,21.90398246448896,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.01, 'e': 0.8668053686983217}",30,0,32.44153203584697,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1624,False,"{'a': 0.01, 'e': 0.8617756456867934}",20,0,23.444062928746682,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1625,False,"{'a': 0.01, 'e': 0.8566597458288423}",20,0,18.305603191689748,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1626,False,"{'a': 0.01, 'e': 0.8514581807101873}",20,12,8.516183153438853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.01, 'e': 0.8461714704830091}",25,0,28.84670913049999,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1628,False,"{'a': 0.01, 'e': 0.8408001438139214}",25,0,26.01685834077115,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1629,False,"{'a': 0.01, 'e': 0.8353447378311186}",25,0,23.280840487050185,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1630,False,"{'a': 0.01, 'e': 0.829805798070649}",30,0,37.3652341932557,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1631,False,"{'a': 0.01, 'e': 0.824183878421877}",20,2,24.21584154505646,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.01, 'e': 0.8184795410720783}",30,10,28.695942861332632,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.01, 'e': 0.8126933564502364}",20,16,6.517055119348133,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.01, 'e': 0.8068259031699938}",25,0,29.205423355849558,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1635,False,"{'a': 0.01, 'e': 0.8008777679717847}",20,0,21.462450106534778,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1636,False,"{'a': 0.01, 'e': 0.7948495456641765}",25,0,26.61004691886124,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1637,False,"{'a': 0.01, 'e': 0.7887418390643721}",25,16,17.110791456279657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.01, 'e': 0.7825552589379462}",20,0,13.380904717805107,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1639,False,"{'a': 0.01, 'e': 0.7762904239377515}",20,14,10.314097761103707,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.01, 'e': 0.7699479605420717}",20,0,18.161447411503957,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1641,False,"{'a': 0.01, 'e': 0.7635285029919567}",25,0,31.056315543048434,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1642,False,"{'a': 0.01, 'e': 0.7570326932278141}",20,9,17.24996623950643,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.01, 'e': 0.7504611808252094}",25,0,21.22781303507741,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1644,False,"{'a': 0.01, 'e': 0.7438146229299022}",20,8,18.005213830961633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.01, 'e': 0.7370936841921478}",25,12,17.240333288360674,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.01, 'e': 0.7302990367002146}",20,0,20.67269792332893,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1647,False,"{'a': 0.01, 'e': 0.7234313599131941}",25,0,29.589770273794745,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1648,False,"{'a': 0.01, 'e': 0.7164913405930374}",25,0,33.15398506208923,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1649,False,"{'a': 0.01, 'e': 0.7094796727358954}",20,14,7.288655363258812,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.01, 'e': 0.7023970575027135}",25,18,12.188195624981383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.01, 'e': 0.6952442031491077}",25,0,26.874520115242444,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1652,False,"{'a': 0.01, 'e': 0.6880218249545579}",20,13,10.763163188615238,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.01, 'e': 0.6807306451508595}",20,0,27.529272643810696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1654,False,"{'a': 0.01, 'e': 0.6733713928499224}",25,1,27.03810331885708,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.01, 'e': 0.6659448039708386}",20,0,24.19273363990388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.01, 'e': 0.6584516211663125}",20,10,17.194530093449362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.01, 'e': 0.6508925937483749}",25,0,30.987784564828143,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1658,False,"{'a': 0.01, 'e': 0.6432684776134713}",25,0,22.88807352791881,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1659,False,"{'a': 0.01, 'e': 0.6355800351668641}",30,0,27.298608238554,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1660,False,"{'a': 0.01, 'e': 0.627828035246386}",30,4,30.96451070175096,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.01, 'e': 0.6200132530455742}",30,0,25.472144470296634,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1662,False,"{'a': 0.01, 'e': 0.612136470036131}",20,0,22.56486179502318,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1663,False,"{'a': 0.01, 'e': 0.6041984738897991}",20,8,18.697572701818764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.01, 'e': 0.5962000583995724}",30,13,25.805440063682116,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.01, 'e': 0.5881420234003403}",20,1,28.629183940374503,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.01, 'e': 0.580025174688882}",30,0,24.497729255301728,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1667,False,"{'a': 0.01, 'e': 0.5718503239433076}",25,0,29.974163100380004,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1668,False,"{'a': 0.01, 'e': 0.563618288641882}",20,0,29.496536197654684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1669,False,"{'a': 0.01, 'e': 0.5553298919812697}",20,0,29.61140283456257,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1670,False,"{'a': 0.01, 'e': 0.5469859627942356}",20,0,23.047589844648652,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.01, 'e': 0.5385873354667392}",20,16,8.295569773505044,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.01, 'e': 0.5301348498545204}",30,22,16.356351764319275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.01, 'e': 0.5216293511990908}",30,15,24.446260184779774,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.01, 'e': 0.5130716900432308}",20,0,20.556978423965973,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1675,False,"{'a': 0.01, 'e': 0.504462722145928}",20,0,21.303826181293502,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1676,False,"{'a': 0.01, 'e': 0.49580330839679165}",20,0,20.917578509463336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1677,False,"{'a': 0.01, 'e': 0.48709431472998677}",20,0,22.79745065724157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1678,False,"{'a': 0.01, 'e': 0.4783366120376164}",35,0,36.85973496760979,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1679,False,"{'a': 0.01, 'e': 0.46953107608265787}",20,0,25.278793148718677,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1680,False,"{'a': 0.01, 'e': 0.46067858741136253}",30,0,25.548648669212422,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1681,False,"{'a': 0.01, 'e': 0.45178003126522676}",25,0,26.40230292968318,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1682,False,"{'a': 0.01, 'e': 0.4428362974924434}",20,12,10.779017933193664,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.01, 'e': 0.4338482804589398}",25,0,22.967622571590432,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1684,False,"{'a': 0.01, 'e': 0.42481687895893255}",30,0,34.5484170474664,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1685,False,"{'a': 0.01, 'e': 0.41574299612503907}",25,0,27.191906883506004,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1686,False,"{'a': 0.01, 'e': 0.4066275393379876}",30,0,33.329389769353504,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1687,False,"{'a': 0.01, 'e': 0.39747142013585435}",20,2,22.44741367165492,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.01, 'e': 0.3882755541229358}",25,6,22.028644671622644,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.01, 'e': 0.3790408608781636}",30,0,25.82530894603591,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1690,False,"{'a': 0.01, 'e': 0.36976826386317313}",25,0,29.90950838738895,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1691,False,"{'a': 0.01, 'e': 0.3604586903299323}",25,0,24.93782308435192,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1692,False,"{'a': 0.01, 'e': 0.35111307122803964}",25,0,25.910424385217386,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1693,False,"{'a': 0.01, 'e': 0.3417323411116208}",35,2,45.86380015450179,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.01, 'e': 0.3323174380458635}",20,11,13.650403047140093,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.01, 'e': 0.3228693035132352}",25,0,26.658086623323136,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1696,False,"{'a': 0.01, 'e': 0.31338888231930906}",25,0,18.652737153787445,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1697,False,"{'a': 0.01, 'e': 0.3038771224983109}",20,0,22.81644169955261,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1698,False,"{'a': 0.01, 'e': 0.29433497521828966}",20,9,21.02795821618924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.01, 'e': 0.28476339468602485}",30,0,28.876506997881464,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1700,False,"{'a': 0.01, 'e': 0.27516333805159693}",30,6,32.165661922230036,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.01, 'e': 0.26553576531266243}",20,6,6.618523906035573,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1702,False,"{'a': 0.01, 'e': 0.2558816392184792}",30,0,28.57748921926681,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1703,False,"{'a': 0.01, 'e': 0.2462019251736046}",20,14,9.842688708154375,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.01, 'e': 0.2364975911413837}",25,1,28.242351587952285,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.01, 'e': 0.22676960754712588}",25,18,11.30174432727506,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.01, 'e': 0.21701894718109088}",20,4,22.122341225175976,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.01, 'e': 0.2072465851011828}",25,16,17.49249849476811,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.01, 'e': 0.1974534985354695}",20,12,11.399455721373956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.01, 'e': 0.18764066678445018}",25,0,22.78404739654022,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1710,False,"{'a': 0.01, 'e': 0.17780907112311564}",20,0,24.84597250121691,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1711,False,"{'a': 0.01, 'e': 0.167959694702846}",25,0,26.407227551262903,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1712,False,"{'a': 0.01, 'e': 0.15809352245306854}",20,2,24.87752617263273,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.01, 'e': 0.1482115409827934}",25,0,27.481774705718024,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1714,False,"{'a': 0.01, 'e': 0.13831473848192571}",20,0,24.89171608680083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1715,False,"{'a': 0.01, 'e': 0.12840410462247173}",25,0,34.82990699036066,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1716,False,"{'a': 0.01, 'e': 0.11848063045956207}",35,8,32.96771796082346,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.01, 'e': 0.10854530833233646}",25,0,30.523119392187734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1718,False,"{'a': 0.01, 'e': 0.09859913176473528}",30,12,24.139311228181214,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.01, 'e': 0.08864309536611975}",20,0,27.003803566920677,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1720,False,"{'a': 0.01, 'e': 0.07867819473184015}",25,0,31.93660481365144,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1721,False,"{'a': 0.01, 'e': 0.06870542634364876}",25,0,38.810469804367834,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1722,False,"{'a': 0.01, 'e': 0.0587257874700809}",25,6,29.364290297717545,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.01, 'e': 0.048740276066700464}",20,13,9.950045925946196,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.01, 'e': 0.03874989067633012}",25,9,22.335898534432193,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.01, 'e': 0.028755630329187164}",20,6,25.237503629636326,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.01, 'e': 0.01875849444297068}",20,5,21.552797405551136,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.01, 'e': 0.008759482722945482}",25,0,22.74455715902526,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1728,False,"{'a': 0.01, 'e': 0.0012404049380560203}",30,0,33.15972467329215,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1729,False,"{'a': 0.01, 'e': 0.011240168559593831}",25,20,8.646487634250722,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.01, 'e': 0.021238808173646012}",30,17,14.673358444110896,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.01, 'e': 0.031235323924576223}",30,0,40.12166694798176,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1732,False,"{'a': 0.01, 'e': 0.04122871616914688}",20,5,20.156057131409927,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.01, 'e': 0.05121798557645777}",20,0,27.47482843741242,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1734,False,"{'a': 0.01, 'e': 0.06120213322788898}",20,10,16.658938613929088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.01, 'e': 0.07118016071700255}",20,0,22.079029335463176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1736,False,"{'a': 0.01, 'e': 0.08115107024935748}",30,0,34.10320161351749,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1737,False,"{'a': 0.01, 'e': 0.09111386474231668}",25,6,22.475616481448455,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.01, 'e': 0.10106754792472608}",25,10,16.615287079419122,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.01, 'e': 0.11101112443656923}",20,11,16.135170889149094,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.01, 'e': 0.12094359992847767}",25,0,20.710606627325685,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1741,False,"{'a': 0.01, 'e': 0.13086398116117573}",25,0,27.229296121056457,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1742,False,"{'a': 0.01, 'e': 0.14077127610481416}",25,0,26.37694761417927,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1743,False,"{'a': 0.01, 'e': 0.15066449403814758}",25,0,22.163517359474877,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1744,False,"{'a': 0.01, 'e': 0.16054264564763404}",35,0,44.26985364012753,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1745,False,"{'a': 0.01, 'e': 0.17040474312633733}",20,16,7.4656178915403935,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.01, 'e': 0.18024980027273496}",25,15,18.025358663557913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.01, 'e': 0.19007683258930946}",25,0,23.924986326799374,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1748,False,"{'a': 0.01, 'e': 0.19988485738102538}",20,16,7.794751750765336,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.01, 'e': 0.20967289385357335}",25,5,23.61642599305472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.01, 'e': 0.2194399632114593}",20,0,18.699822198675523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1751,False,"{'a': 0.01, 'e': 0.22918508875589363}",35,0,34.779144755377395,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1752,False,"{'a': 0.01, 'e': 0.23890729598243585}",25,0,25.978756696638357,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1753,False,"{'a': 0.01, 'e': 0.248605612678472}",20,0,21.225831283316655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1754,False,"{'a': 0.01, 'e': 0.25827906902040754}",30,0,29.93431691227322,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1755,False,"{'a': 0.01, 'e': 0.2679266976706763}",20,0,22.906077313553922,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1756,False,"{'a': 0.01, 'e': 0.27754753387444603}",25,0,27.184345392015498,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1757,False,"{'a': 0.01, 'e': 0.28714061555612064}",25,0,34.52989886475225,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1758,False,"{'a': 0.01, 'e': 0.29670498341552265}",20,0,23.482501642646245,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1759,False,"{'a': 0.01, 'e': 0.30623968102383303}",20,1,25.869098394209303,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.01, 'e': 0.31574375491924334}",25,0,29.83258578076834,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1761,False,"{'a': 0.01, 'e': 0.3252162547022772}",25,0,26.19573781487207,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1762,False,"{'a': 0.01, 'e': 0.3346562331308569}",20,0,27.818460013273622,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1763,False,"{'a': 0.01, 'e': 0.34406274621499944}",20,0,20.80534542493807,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1764,False,"{'a': 0.01, 'e': 0.35343485331124175}",25,10,21.79070642189555,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.01, 'e': 0.36277161721668105}",25,8,24.916879467772283,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.01, 'e': 0.37207210426270404}",20,7,21.4997130983507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.01, 'e': 0.38133538440836307}",20,0,21.409723587339858,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1768,False,"{'a': 0.01, 'e': 0.39056053133335644}",20,15,11.050840841661044,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.01, 'e': 0.39974662253068577}",20,6,17.116180509067213,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.01, 'e': 0.4088927393988798}",25,0,32.07336010906351,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.01, 'e': 0.41799796733388006}",20,0,17.168222327261468,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1772,False,"{'a': 0.01, 'e': 0.4270613958204742}",20,0,21.016087348870798,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1773,False,"{'a': 0.01, 'e': 0.4360821185233728}",25,0,19.209515478102716,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1774,False,"{'a': 0.01, 'e': 0.44505923337781955}",20,0,22.728329194995226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
